ik14,status,cid,smiles,error
NYNZQNWKBKUAII,ok,156673888,C1CC(N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CCC(C4)O)C5=C(C=CC(=C5)F)F,
NYPYHUZRZVSYKL,ok,78442304,C1=C(C=C(C(=C1I)O)I)CC(C(=O)[O-])[NH3+],
NZASCBIBXNPDMH,ok,4994,CCC1(C(=O)C=CNC1=O)CC,
NZCRJKRKKOLAOJ,ok,177696984,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,
NZDASSHFKWDBBU,ok,139030235,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC=CC=C4)C(=O)[O-])C,
NZHGWWWHIYHZNX,ok,175399601,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,
NZLBHDRPUJLHCE,ok,169433677,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3,
NZLPWFTXPYJYSS,ok,148723043,C1CC(CCC1OP(=O)([O-])OCC(CN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)O)N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3,
NZUPCNDJBJXXRF,ok,162641933,CC(C[N+](C)(C)C)OC(=O)N,
NZWOPGCLSHLLPA,ok,177468720,CC(C[N+](C)(C)C)OC(=O)C,
NZXKDOXHBHYTKP,ok,162394212,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,
OABRYNHZQBZDMG,ok,156758070,COC1=CC(=CC(=C1OC)C(=O)NCC2CCCN2CC=C)CCCF,
OBATZBGFDSVCJD,ok,175674826,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O,
OBKXEAXTFZPCHS,ok,153701212,C1=CC=C(C=C1)CCCC(=O)O,
OBMJQRLIQQTJLR,ok,175821932,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)CCCCCN6C(=O)C=CC6=O)CO)O)N)O,
OBMNJSNZOWALQB,ok,173665697,CC(C)(C)C1C(=O)N2CC(CC2C(=O)NC3(CC3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCCC7CC7OC(=O)N1,
OBSYBRPAKCASQB,ok,172432063,CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)C4=COC=C4)C)C(=O)OC,
OBWASQILIWPZMG,ok,178246481,C1COCC1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)Cl,
OCAPBUJLXMYKEJ,ok,177679261,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,
OCJYIGYOJCODJL,ok,135239545,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,
OCSOHUROTFFTFO,ok,76962037,C1=CC=C(C=C1)C(COC(=O)N)O,
OCUJLLGVOUDECM,ok,169438204,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,
OCUKPFWNSAAHRP,ok,175763310,CC1(CCCN2C1C3=C(CC2)C4=CC=CC=C4O3)COC,
ODAIHABQVKJNIY,ok,29918933,CCCC(C(=O)O)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,
ODFHGIPNGIAMDK,ok,172012333,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=[N+]=[N-])C(=O)[O-])C,
ODKNJVUHOIMIIZ,ok,172419966,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,
ODOISJJCWUVNDJ,ok,97038454,CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)O)O)O)O,
ODQWQRRAPPTVAG,ok,171381874,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,
ODZFJAXAEXQSKL,ok,177842785,CC(C)C(C)(C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O,
OEBRKCOSUFCWJD,ok,175898881,COP(=O)(OC)OC=C(Cl)Cl,
OEHAYUOVELTAPG,ok,71494886,CC(CC1=CC=CC=C1OC)NC,
OEHFRZLKGRKFAS,ok,65679,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4,
OEIYJWYTUDFZBH,ok,129010651,C1=CC=C(C=C1)COCC(C(=O)[O-])N(CCN(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)O,
OEKWJQXRCDYSHL,ok,156588218,CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F,
OELFLUMRDSZNSF,ok,89062617,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,
OEXHQOGQTVQTAT,ok,177833510,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,
OEYIOHPDSNJKLS,ok,177911758,C[N+](C)(C)CCO,
OFBIFZUFASYYRE,ok,176723260,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,
OFCNXPDARWKPPY,ok,178876731,C1=NNC2=C1C(=O)NC=N2,
OFDNQWIFNXBECV,ok,171546000,CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C,
OFEZSBMBBKLLBJ,ok,176531241,C1C(OC(C1O)N2C=NC3=C2N=CNC3=N)CO,
OFHCOWSQAMBJIW,ok,178248330,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,
OFPXSFXSNFPTHF,ok,164888816,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,
OFVLGDICTFRJMM,failed,,,no_cid
OFYVIGTWSQPCLF,ok,98048538,CC1=CC=C(C=C1)C23CC2CNC3,
OFZCIYFFPZCNJE,ok,123700327,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,
OFZJKCQENFPZBH,ok,171380912,C1CCC(CC1)N2CCN(CC2)C3=C(N=C(S3)NC(=O)C4=CC(=C(N=C4)N5CCC(CC5)C(=O)O)Cl)C6=CC(=CS6)Cl,
OGAKLTJNUQRZJU,ok,6973656,C1CC[NH+](CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,
OGDVEMNWJVYAJL,ok,168356056,CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1,
OGHNVEJMJSYVRP,ok,169435750,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,
OGJPXUAPXNRGGI,ok,12053227,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CC[NH2+]CC3)F)C(=O)O,
OGPWIDANBSLJPC,ok,172874006,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C)F,
OGQICQVSFDPSEI,ok,169446751,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,
OGSBUKJUDHAQEA,ok,129629412,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,
OGSPWJRAVKPPFI,ok,136700193,C(CC(O)(P(=O)(O)O)P(=O)([O-])[O-])CN,
OGWKCGZFUXNPDA,ok,176763275,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,
OHKOGUYZJXTSFX,ok,171319511,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)[O-])C(=O)[O-])C,
OHRURASPPZQGQM,ok,173068921,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,
OHXPGWPVLFPUSM,ok,178470491,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,
OIGNJSKKLXVSLS,ok,175674760,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,
OIJXLIIMXHRJJH,ok,171035639,CC(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,
OINNEUNVOZHBOX,ok,177784391,CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C,
OIPILFWXSMYKGL,ok,177501169,CC(=O)OCC[N+](C)(C)C,
OIRCOABEOLEUMC,ok,176447260,CCC(C)C(C(=O)N1CCCC1C(=NC(CCC(=O)O)C(=NC(CCC(=O)O)C(=NC(CC2=CC=C(C=C2)O)C(=NC(CC(C)C)C(=O)O)O)O)O)O)N=C(C(CCC(=O)O)N=C(C(CCC(=O)O)N=C(C(CC3=CC=CC=C3)N=C(C(CC(=O)O)N=C(CN=C(C(CC(=N)O)N=C(CN=C(CN=C(CN=C(CN=C(C4CCCN4C(=O)C(CCCNC(=N)N)N=C(C5CCCN5C(=O)C(CC6=CC=CC=C6)N)O)O)O)O)O)O)O)O)O)O)O)O,
OIRDTQYFTABQOQ,ok,178185882,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,
OJFSXZCBGQGRNV,ok,45038550,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,
OJLOPKGSLYJEMD,ok,12816578,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,
OJMMVQQUTAEWLP,ok,178882619,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O,
OJZYRQPMEIEQFC,ok,177556736,CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O,
OKBVVJOGVLARMR,ok,124930437,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,
OKHAOBQKCCIRLO,ok,172653181,CC1=CC2C(CCC3(C2CC(=C)C3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,
OKJCFMUGMSVJBG,ok,171036675,CC12CCC3C(C1CCC2O)CCC4C3(C=CC(=O)C4)C,
OKJIRPAQVSHGFK,ok,170555166,CC(=O)NCC(=O)O,
OLAHOMJCDNXHFI,ok,177747021,CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C)C4=CC(=CC(=C4)OC)OC,
OLBCVFGFOZPWHH,ok,121465768,CC(C)C1=C(C(=CC=C1)C(C)C)O,
OLBWFRRUHYQABZ,ok,169435729,C1=CC=C(C(=C1)C(COC(=O)N)O)Cl,
OLNTVTPDXPETLC,ok,175168719,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,
OLVCFLKTBJRLHI,ok,151347697,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O,
OMFXVFTZEKFJBZ,ok,51403806,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,
OMHBPUNFVFNHJK,ok,24763398,CC[N+](CC)(CCN=C(C(=NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)[O-])[O-])CC2=CC=CC=C2Cl,
OMOMUFTZPTXCHP,ok,50924538,CCCC(CCC)C(=O)N,
OMZCMEYTWSXEPZ,ok,156414,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,
ONIQOQHATWINJY,ok,162640796,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,
ONKUMRGIYFNPJW,ok,177829473,CC(=O)OC1CCC2C3CCC4(C(C3CCC2=C1)CCC4(C#C)OC(=O)C)C,
ONNOFKFOZAJDHT,ok,38988248,C1CC2=CC=CC=C2C(C3=CC=CC=C31)[NH2+]CCCCCCC(=O)[O-],
ONUMZHGUFYIKPM,ok,178253497,CCCCCCCCCCNCCNC1(CC(OC(C1O)C)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)C,
ONWXNHPOAGOMTG,ok,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,
OOBHFESNSZDWIU,ok,171323384,CC1C(OCCN1)C2=CC=CC=C2,
OOGJQPCLVADCPB,ok,163322471,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,
OOUGLTULBSNHNF,ok,121320596,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,
OPAHEYNNJWPQPX,ok,133687085,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O,
OPGSFDUODIJJGF,ok,177670676,CC1C=CC=CC=CC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(CC(=O)C2=CC=C(C=C2)N)O)O)O)O)O)C(=O)O)O)OC3C(C(C(C(O3)C)O)N)O,
OPNPQXLQERQBBV,ok,6488,CCC(CC)(C(=O)NC(=O)N)Br,
OPYGFNJSCUDTBT,ok,127256290,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C4C(S(=O)(=O)C5N4C(=O)C5)(C)C)C,
OQDPVLVUJFGPGQ,ok,12804974,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,
OQJBSDFFQWMKBQ,ok,71749638,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C,
OQJFBUOFGHPMSR,ok,60114244,C1=CC=NC(=C1)C(=O)C2=CN[N+]3=C(C=CN=C23)C4=CC=NC=C4,
ORFOPKXBNMVMKC,ok,176477249,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],
ORNBQBCIOKFOEO,ok,176777033,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,
OROAFUQRIXKEMV,ok,171042529,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O,
OROGSEYTTFOCAN,ok,176064444,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,
ORXDSIPBTFAEKJ,failed,,,no_cid
ORYDPOVDJJZGHQ,ok,136236424,C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-],
OSFCMRGOZNQUSW,ok,44475082,COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC,
OSVMTWJCGUFAOD,ok,172012980,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,
OSWPMRLSEDHDFF,ok,177637119,COC(=O)C1=CC=CC=C1O,
OTBXOEAOVRKTNQ,ok,165435995,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,
OTVAEFIXJLOWRX,ok,171700735,CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,
OUDSBRTVNLOZBN,ok,71752604,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,
OUGIDAPQYNCXRA,ok,2361,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,
OUJTZYPIHDYQMC,ok,169433097,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,
OUKYUETWWIPKQR,ok,173003015,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,
OUPXSLGGCPUZJJ,ok,171351140,CC(C)CC(C(=O)NC(CCS(=O)(=O)C)C(=O)N)NC(=O)CN(C)C(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,
OUZWUKMCLIBBOG,ok,148838179,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)[NH3+],
OVAHZPTYWMWNKO,ok,162930116,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)OC(=O)CCCCCC)C,
OVBPIULPVIDEAO,ok,178068326,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,
OVCDSSHSILBFBN,ok,46780375,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,
OWBFCJROIKNMGD,ok,169446196,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)NCC(=O)O,
OWQUZNMMYNAXSL,ok,3668575,C[NH+]1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,
OWWLUIWOFHMHOQ,ok,168322468,CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C,
OWYLAEYXIQKAOL,ok,76974400,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,
OXLZNBCNGJWPRV,ok,40468032,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O,
OYPPVKRFBIWMSX,ok,162640723,CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2,
OYPRJOBELJOOCE,ok,175671110,[Ca],
OYTKINVCDFNREN,ok,178969744,C1=CN=CC(=C1N)N,
OYVAGSVQBOHSSS,ok,178336357,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,
OYYDSUSKLWTMMQ,ok,129009608,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,
OZLPUNFFCJDMJD,ok,3450,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,
OZOMQRBLCMDCEG,ok,168310559,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],
OZVBMTJYIDMWIL,ok,178856370,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,
OZWKMVRBQXNZKK,ok,172653240,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,
OZYUPQUCAUTOBP,ok,169442899,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,
PAEBIVWUMLRPSK,ok,177282079,CSCCNC1=C2C(=NC(=N1)SCCC(F)(F)F)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)(C(P(=O)([O-])[O-])(Cl)Cl)[O-])O)O,
PAFZNILMFXTMIY,ok,178856585,C1CCC(CC1)N,
PAJBBDCZSMDSFL,ok,3084726,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)CCCC(C(=O)O)N)C3=CC=CC=C3,
PAJMKGZZBBTTOY,ok,52204037,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,
PANKHBYNKQNAHN,ok,177784744,CC(=CC=CC=C(C)C=CC=C(C)C(=O)O)C=CC=C(C)C(=O)O,
PAYRUJLWNCNPSJ,ok,174458644,[H+].C1=CC=C(C=C1)N,
PAZJSJFMUHDSTF,ok,162642031,CC(C)NCC(COC1=CC=CC=C1CC=C)O,
PAZQYDJGLKSCSI,ok,10518,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,
PBAPPPCECJKMCM,ok,119057342,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,
PBBGSZCBWVPOOL,ok,177352832,CCC(C1=CC=C(C=C1)[OH2+])C(CC)C2=CC=C(C=C2)O,
PBCZSGKMGDDXIJ,ok,166890143,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC,
PBHFNBQPZCRWQP,ok,169445790,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,
PBJUNZJWGZTSKL,ok,171391638,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,
PBKZPPIHUVSDNM,ok,172874698,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)O)O)C,
PBMSWVPMRUJMPE,ok,6992036,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)[O-],
PBUNVLRHZGSROC,ok,178878892,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O,
PBUUPFTVAPUWDE,ok,146160946,C1COP(=O)(NC1SCCS(=O)(=O)[O-])N(CCCl)CCCl,
PCHKPVIQAHNQLW,ok,175741918,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,
PCJFRMOEZQQSAX,ok,57131607,CC12CCC3C4CCC(=CC4=CCC3C1CCC2(C#C)O)OC5CCCC5,
PCLITLDOTJTVDJ,ok,169436591,CC1=C(SC=N1)CCCl,
PCOBBVZJEWWZFR,ok,145676311,CCOC(=O)[NH2+]C1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,
PCSWXVJAIHCTMO,ok,172653217,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,
PCZOHLXUXFIOCF,ok,171666769,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,
PDGKHKMBHVFCMG,ok,177747006,CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6,
PDMMFKSKQVNJMI,ok,172990146,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,
PDRGHUMCVRDZLQ,ok,178874270,CC12CCC3=C(C1CCC2=O)C=CC4=C3C=CC(=C4)O,
PDWUPXJEEYOOTR,ok,151437836,C1=CC(=CC(=C1)I)CN=C(N)N,
PDYOTUCJOLELJU,ok,40467243,C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C,
PEDCQBHIVMGVHV,ok,175862201,C(C(CO)O)O,
PEMUGDMSUDYLHU,ok,165173784,CN1CCCC1COC2=NC3=C(CCN(C3)C4=CC=CC5=C4C(=CC=C5)Cl)C(=N2)N6CCN(C(C6)CC#N)C(=O)C(=C)F,
PENDGIOBPJLVBT,ok,171713819,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OCC=CC4=CC5=CC=CC=C5N=C4)C)C)NC(=O)O2)C,
PEPMWUSGRKINHX,ok,142963369,CC1=CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4=O)C)C,
PEUIVMLYMKXUBF,ok,46936307,CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCC1=C(NC(SC1)C(C(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)NC(=O)CCC(C(=O)O)NC(=O)C,
PEZPMAYDXJQYRV,ok,163863966,C1=CC(=C2C(=C1NCC[NH3+])C(=O)C3=C(C2=O)C=NC=C3)NCCN,
PFENFDGYVLAFBR,ok,5480,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N,
PFGVNLZDWRZPJW,ok,58620366,CC(C(CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-],
PFGWGEPQIUAZME,ok,122173040,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)NC(C)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)CNC,
PFNFFQXMRSDOHW,ok,175903723,C(CCNCCCN)CNCCCN,
PFOLLRNADZZWEX,ok,172435371,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C,
PGBHMTALBVVCIT,ok,177833767,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,
PGKXDIMONUAMFR,ok,25256630,CC(=O)NC1(CCN(CC1)CCC(CN(C)C(=O)C2=CC=CC=C2)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4,
PGTVWKLGGCQMBR,ok,176777048,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)(C)O)C)C,
PHEZJEYUWHETKO,ok,172676749,CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4F)C(=O)O,
PHIQHXFUZVPYII,ok,177502611,C[N+](C)(C)CC(CC(=O)[O-])O,
PHLBKPHSAVXXEF,ok,71775997,C1CN(CC[NH+]1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,
PHMBVCPLDPDESM,ok,165367997,CN1C2CCC1C(C(C2)O)C(=O)O,
PHOZOHFUXHPOCK,ok,153701002,CCC1C(=O)NC2(S1)CCN(CC2)C,
PHPUXYRXPHEJDF,ok,8269,CC(=O)OC1=CC=C(C=C1)C2(C3=CC=CC=C3NC2=O)C4=CC=C(C=C4)OC(=O)C,
